factor_no,factor_id,factor_name,category,protocol_role,usage_type,economic_meaning,formula,expected_direction,data_source,implementation_status,unavailable_reason,binary,available,development_coverage,development_missing_rate,development_unique_values,development_observations,development_instruments,event_feature,raw_available_date,ml_inclusion_rule,factor_name_metric,category_metric,protocol_role_metric,usage_type_metric,economic_meaning_metric,expected_direction_metric,orientation,coverage,ic_observations,ic_mean,rank_ic,ic_std,ic_ir,rank_ic_hit_rate,p_ic_gt_002,p_ic_lt_neg002,rank_ic_t_stat,rank_ic_p_value,factor_return,annual_return,annual_volatility,sharpe,max_drawdown,calmar,turnover,t_stat,p_value,annual_return_0bps,sharpe_0bps,annual_return_3bps,sharpe_3bps,annual_return_5bps,sharpe_5bps,annual_return_10bps,sharpe_10bps,monotonicity,group_return_spread,rank_ic_fdr_q,portfolio_fdr_q,screening_class,enters_ml,ml_inclusion_note,positive_year_rate,yearly_rank_ic_std,delayed_1d_rank_ic,feature_name,correlation_cluster,cluster_representative,max_abs_feature_correlation,evaluated_products,positive_product_rate,median_product_rank_ic,evaluated_sectors,positive_sector_rate,median_sector_rank_ic
46,term_structure_acceleration,期限结构加速度,term_structure,core,predictor,整条期限结构二十日变化的再二十日变化,delta20_slope_t-delta20_slope_t-20,mixed,完整曲线斜率历史,computed,,False,True,0.6765270678602694,0.3234729321397306,47913,47913,30,False,2015-03-09,pre_registered_and_data_quality_pass,期限结构加速度,term_structure,core,predictor,整条期限结构二十日变化的再二十日变化,mixed,1.0,0.8668707138583329,1456,0.01419475134710976,0.015075151084348506,0.2873503711466953,0.04939875765764434,0.5260989010989011,0.49313186813186816,0.45123626373626374,1.3151053639824088,0.18868171173931694,-0.16276910680671275,-0.030198441013738142,0.10323821239598999,-0.24532919499663766,-0.3101908358243959,-0.09735439454063684,0.9880707762557077,-0.5844518810404626,0.55936915331278,-0.005734759589830052,-0.0041458229302362625,-0.020484443520585982,-0.1488638529595572,-0.030198441013738142,-0.24532919499663766,-0.05407306268119472,-0.48640541267952153,0.3,0.0003636471153172626,0.5105505141181518,0.9819821207204991,E 暂不使用因子,True,机器学习接口采用预注册与数据质量硬门；统计结果只作研究报告，不用于回看式选特征,0.8333333333333334,0.024435974609572128,0.010983078686179523,term_structure_acceleration__csz,57.0,term_structure_acceleration__csz,0.6486274856995559,30,0.5666666666666667,0.02849363480820211,4,0.5,0.005980063465441861
47,basis_surprise,基差意外,basis_spot,extension,predictor,基差相对历史条件预期的标准化意外,innovation_z(basis; prior_60),positive,新鲜现货价格、观察日、主力收盘价,computed,,False,True,0.7956990765581317,0.20430092344186834,56353,56353,27,True,2015-02-03,pre_registered_and_data_quality_pass,基差意外,basis_spot,extension,predictor,基差相对历史条件预期的标准化意外,positive,1.0,0.7419109863303723,1205,0.007489433598406124,0.007822065238683243,0.23985542052970327,0.031224783587822425,0.5062240663900415,0.46224066390041496,0.4755186721991701,0.711181678181848,0.47710941264034046,-0.1477869442053954,-0.03289052841324647,0.08297802744009174,-0.36167068222836757,-0.18644398341584578,-0.1764097066081625,1.0348547717842325,-0.7567438064767005,0.4499455904607679,-0.007327398134991947,-0.0473800274819256,-0.022743509354801517,-0.23594261697110733,-0.03289052841324647,-0.36167068222836757,-0.05780924368911544,-0.6759812442166381,0.3,0.0008502014994584777,0.6718696643278248,0.9819821207204991,E 暂不使用因子,True,机器学习接口采用预注册与数据质量硬门；统计结果只作研究报告，不用于回看式选特征,0.5,0.0378382003639532,0.007774580510992463,basis_surprise__csz,59.0,basis_surprise__csz,0.6349277164701939,27,0.6296296296296297,0.03189534597773288,3,0.6666666666666666,0.00545008262598621
48,inventory_acceleration,库存加速度,inventory_fundamental,extension,predictor,去库存速度的二阶变化,-(delta_5_inventory_t-delta_5_inventory_t-5),positive,库存、观察日与数据年龄,computed,,False,True,0.3378328767896981,0.6621671232103019,3422,23926,10,False,2015-01-26,pre_registered_and_data_quality_pass,库存加速度,inventory_fundamental,extension,predictor,去库存速度的二阶变化,positive,1.0,0.3329958116629079,1447,0.017931398253370943,0.03103157788443564,0.3213933725962171,0.055792682059748244,0.539737387698687,0.49274360746371804,0.46233586731167936,2.3605578621877608,0.018379588474576748,0.26148476180744407,0.04090839485849829,0.11249494638205926,0.4133669543160053,-0.17997421385666512,0.22730142269757883,1.595890410958904,1.175933638148365,0.24058253027778523,0.08360391982021453,0.7723762256107943,0.057785311667875705,0.5568141864600241,0.04090839485849829,0.4133669543160053,-0.00013940131959355728,0.055751765410240815,0.8999999999999998,0.003959974694490761,0.17316902885868307,0.9819821207204991,B 辅助预测因子,True,机器学习接口采用预注册与数据质量硬门；统计结果只作研究报告，不用于回看式选特征,0.8333333333333334,0.028915535141395374,0.021399403000513795,inventory_acceleration__csz,60.0,inventory_acceleration__csz,0.40453919316279685,8,0.5,0.01334095659742369,1,1.0,0.02274486345185055
49,inventory_price_divergence,库存—价格背离,information_news,extension,predictor,库存趋紧相对同期价格变化的未反映部分,z(-delta_inventory)-z(return_20),positive,库存与实际主力合约收益,computed,,False,True,0.3349524159159583,0.6650475840840417,23507,23722,10,False,2015-02-02,pre_registered_and_data_quality_pass,库存—价格背离,information_news,extension,predictor,库存趋紧相对同期价格变化的未反映部分,positive,1.0,0.333686196897869,1450,0.018938714427390407,0.029283767790821678,0.309562723283398,0.061178924343718286,0.5303448275862069,0.48758620689655174,0.4579310344827586,2.004512346411547,0.04520098168871482,0.24884140557710888,0.0391001859865141,0.0957414655629402,0.448453412462021,-0.12635939450200406,0.30943631963901164,1.148972602739726,1.0388055196197732,0.29975755751853406,0.0696084584062453,0.7517909904014711,0.051200157190913975,0.5697232652194442,0.0391001859865141,0.448453412462021,0.009442089564309253,0.14580513984129254,0.49999999999999994,0.0029671198879207355,0.3447721080379865,0.9819821207204991,B 辅助预测因子,True,机器学习接口采用预注册与数据质量硬门；统计结果只作研究报告，不用于回看式选特征,0.8333333333333334,0.04801101061990542,0.023455570031419896,inventory_price_divergence__csz,22.0,inventory_change_5__csz,0.9288627433537843,10,0.9,0.05407037054312233,1,1.0,0.02720405474856518
50,supply_demand_shock,供需冲击因子,information_news,extension,predictor,需求正向新息减去供给正向新息,sum(demand_surprise)-sum(supply_surprise),positive,产量、需求、进口等实际与预期数据,unavailable,data_final_raw没有供给与需求多源实际值及预期字段,False,False,0.0,1.0,0,0,0,False,,unavailable_required_data_missing,供需冲击因子,information_news,extension,predictor,需求正向新息减去供给正向新息,positive,1.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F 数据不足无法判断,False,机器学习接口采用预注册与数据质量硬门；统计结果只作研究报告，不用于回看式选特征,,,,,,,,0,,,0,,
51,crowding,拥挤度因子,trading_liquidity,core,risk,主要参与者持仓份额集中度,HHI(member_position_share),negative,会员或参与者分项持仓,unavailable,data_final_raw没有会员或参与者分项持仓,False,False,0.0,1.0,0,0,0,False,,unavailable_required_data_missing,拥挤度因子,trading_liquidity,core,risk,主要参与者持仓份额集中度,negative,-1.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F 数据不足无法判断,False,机器学习接口采用预注册与数据质量硬门；统计结果只作研究报告，不用于回看式选特征,,,,,,,,0,,,0,,
52,oi_surprise_60,持仓意外因子,trading_liquidity,core,conditional,持仓变化相对历史条件预期的异常,zscore(delta_log_OI; prior_60),mixed,主力持仓量,computed,,False,True,0.9855835757250572,0.01441642427494283,69533,69801,30,False,2015-02-03,pre_registered_and_data_quality_pass,持仓意外因子,trading_liquidity,core,conditional,持仓变化相对历史条件预期的异常,mixed,1.0,0.9995167303355272,1456,0.0007369071483860401,0.00039921405429477197,0.20671636235028087,0.0035648225423846754,0.49107142857142855,0.4526098901098901,0.4677197802197802,0.05944227614558353,0.9526080038844995,-0.05979373118645437,-0.010585567619339487,0.07704866946208969,-0.0997067947897099,-0.20147212454196894,-0.05254110286177278,1.5317351598173516,-0.23163806403182216,0.8169819389003831,0.028347270873119834,0.40125186513365607,0.004811142565285698,0.10068407318035515,-0.010585567619339487,-0.0997067947897099,-0.048073266226893785,-0.600642259389681,0.39999999999999997,0.0011374608881919391,0.9737770706374884,0.9819821207204991,C 条件变量,True,机器学习接口采用预注册与数据质量硬门；统计结果只作研究报告，不用于回看式选特征,0.6666666666666666,0.011223081264774877,0.0033565680446152116,oi_surprise_60__csz,61.0,oi_surprise_60__csz,0.22268884857041465,30,0.43333333333333335,-0.004942780693521491,4,0.25,-0.010960482115224206
53,volume_price_divergence_20,量价背离因子,trading_liquidity,core,predictor,价格趋势与成交量变化不一致程度,z(return_20)-z(delta_log_volume_20),mixed,实际主力合约收益、成交量,computed,,False,True,0.9763915167603288,0.02360848323967124,69069,69150,30,False,2015-02-02,pre_registered_and_data_quality_pass,量价背离因子,trading_liquidity,core,predictor,价格趋势与成交量变化不一致程度,mixed,1.0,0.9994937174943619,1456,-0.015429747746829816,-0.007792710554281125,0.2786604177342007,-0.05537114984714991,0.4807692307692308,0.46153846153846156,0.48145604395604397,-0.7032805342954761,0.48199345484387435,-0.25874161454627853,-0.05036568367631278,0.0914724795903259,-0.5188418349915869,-0.3443253075811378,-0.14627354588057537,1.0992009132420093,-1.3087554827940917,0.1916498110567015,-0.023665834437539446,-0.21614425307059232,-0.03977262981873064,-0.3978100888916322,-0.05036568367631278,-0.5188418349915869,-0.0763503733905222,-0.8210968637745107,-0.8999999999999998,-0.0009259647814415348,0.6718696643278248,0.9819821207204991,E 暂不使用因子,True,机器学习接口采用预注册与数据质量硬门；统计结果只作研究报告，不用于回看式选特征,0.3333333333333333,0.019214297990367103,-0.006232893385248555,volume_price_divergence_20__csz,62.0,volume_price_divergence_20__csz,0.42653813484005376,30,0.4666666666666667,-0.006351712282448,4,0.75,0.00970414094392192
54,momentum_carry_interaction,因子交互因子,factor_interaction,extension,predictor,动量和Carry同时确认的非加性信息,z(tsmom_60)*z(carry),positive,动量与期限结构,computed,,False,True,0.9498884527406738,0.050111547259326206,65767,67273,30,False,2015-04-07,pre_registered_and_data_quality_pass,因子交互因子,factor_interaction,extension,predictor,动量和Carry同时确认的非加性信息,positive,1.0,0.9978828186127859,1456,0.018148181633874806,0.009781975832837039,0.26826188874875356,0.06765098731885794,0.49793956043956045,0.48145604395604397,0.4478021978021978,0.9475148892277224,0.3435338083534196,0.001987118355443185,0.0003427004584790616,0.07990991681464622,0.04408438282430115,-0.12766097674992294,0.0026844574372196983,0.7127853881278539,0.11031097537178958,0.9122387907101075,0.01847359209941901,0.26896408057379995,0.00755688597575066,0.13401868488571003,0.0003427004584790616,0.04408438282430115,-0.017472628374562427,-0.18060338366899126,0.7,0.0007720440747305572,0.6541333634655425,0.9890852074199301,E 暂不使用因子,True,机器学习接口采用预注册与数据质量硬门；统计结果只作研究报告，不用于回看式选特征,0.6666666666666666,0.02658681386578308,0.009468628891672283,,,,,30,0.43333333333333335,-0.005637369001328509,4,0.5,0.002902723184320371
55,nonlinear_tightness,非线性基本面因子,factor_interaction,extension,predictor,极端供需紧张状态的平方增强,sign(tightness_z)*abs(tightness_z)^2,positive,供需紧张度,computed,,False,True,0.7056140747225439,0.2943859252774561,47926,49973,28,False,2016-01-12,pre_registered_and_data_quality_pass,非线性基本面因子,factor_interaction,extension,predictor,极端供需紧张状态的平方增强,positive,1.0,0.7803884567588715,1386,0.0024178386006444854,0.017734765323679333,0.301161732651579,0.008028372593545075,0.5245310245310245,0.4834054834054834,0.4675324675324675,1.4113695946321725,0.1583602602549387,-0.016175021315918636,-0.0028897818465067893,0.08792367364722609,0.01102086810400057,-0.17573452106557053,-0.016444019245533133,0.5132042253521126,0.027792837422602395,0.9778469671722123,0.010098137869659185,0.15829532312343356,0.002285776152481933,0.06989092943306578,-0.0028897818465067893,0.01102086810400057,-0.01571521501031259,-0.1358900847920189,0.8999999999999998,0.0007384640608424338,0.482868666373629,0.9890852074199301,E 暂不使用因子,True,机器学习接口采用预注册与数据质量硬门；统计结果只作研究报告，不用于回看式选特征,0.6666666666666666,0.042625069092251784,0.017050708561989654,,,,,28,0.7142857142857143,0.022504723289146846,3,0.6666666666666666,0.020866955291481793
56,commodity_network_factor,商品网络因子,industry_chain,extension,predictor,按产业链和替代关系聚合邻居冲击,sum(w_ij*z(signal_j)),mixed,经确认的商品网络邻接与权重,unavailable,未提供经确认的商品网络邻接表与权重,False,False,0.0,1.0,0,0,0,False,,unavailable_required_data_missing,商品网络因子,industry_chain,extension,predictor,按产业链和替代关系聚合邻居冲击,mixed,1.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F 数据不足无法判断,False,机器学习接口采用预注册与数据质量硬门；统计结果只作研究报告，不用于回看式选特征,,,,,,,,0,,,0,,
57,correlation_risk_20_120,相关性风险因子,volatility_risk,extension,risk,品种与商品市场短期相关性相对长期基准的上升,"corr_20(r_i,r_market)-corr_120(r_i,r_market)",negative,实际主力合约收益、商品市场收益,computed,,False,True,0.9319138120922877,0.06808618790771226,66000,66000,30,False,2015-07-02,pre_registered_and_data_quality_pass,相关性风险因子,volatility_risk,extension,risk,品种与商品市场短期相关性相对长期基准的上升,negative,-1.0,0.9972384590601555,1456,-0.029186466609478344,-0.031127564845106252,0.23696738236398135,-0.12316659921004655,0.43887362637362637,0.4141483516483517,0.5254120879120879,-2.7079913982491797,0.006848469988638211,-0.40782210421187404,-0.08646619058850147,0.08664282872680237,-0.9996164634858027,-0.43968307142461327,-0.1966557191031784,0.8009132420091324,-2.588876692933277,0.010112842323271223,-0.06780064049053358,-0.7676563995309265,-0.07904421928492333,-0.9069203756707425,-0.08646619058850147,-0.9996164634858027,-0.10476630154599742,-1.2307964396960949,-0.8999999999999998,-0.0026914833739616513,0.17316902885868307,0.46519074687047623,D 风险变量,True,机器学习接口采用预注册与数据质量硬门；统计结果只作研究报告，不用于回看式选特征,0.0,0.013443176487253865,-0.027252772998751215,correlation_risk_20_120__csz,65.0,correlation_risk_20_120__csz,0.11542961726033861,30,0.4,-0.008360821257547437,4,0.25,-0.018967571733200298
